GroupName,ChartName,point_time,point_val,Matching,Lot No,Inspector,Equipment
PART-A02,Flatness,2025/01/04 00:00,0.1948,VendorJP,L013,ENG1,EQP-04
PART-A02,Flatness,2025/01/04 06:00,0.1972,VendorJP,L014,ENG3,EQP-01
PART-A02,Flatness,2025/01/04 12:00,0.1615,VendorJP,L015,ENG2,EQP-01
PART-A02,Flatness,2025/01/04 18:00,0.2457,VendorJP,L016,ENG2,EQP-04
PART-A02,Flatness,2025/01/05 00:00,0.174,VendorJP,L017,ENG1,EQP-01
PART-A02,Flatness,2025/01/05 06:00,0.1831,VendorJP,L018,ENG1,EQP-04
PART-A02,Flatness,2025/01/05 12:00,0.1946,VendorJP,L019,ENG2,EQP-02
PART-A02,Flatness,2025/01/05 18:00,0.2069,VendorJP,L020,ENG2,EQP-01
PART-A02,Flatness,2025/01/06 00:00,0.193,VendorJP,L021,ENG2,EQP-03
PART-A02,Flatness,2025/01/06 06:00,0.2077,VendorJP,L022,ENG2,EQP-04
PART-A02,Flatness,2025/01/06 12:00,0.2075,VendorJP,L023,ENG2,EQP-01
PART-A02,Flatness,2025/01/06 18:00,0.2078,VendorJP,L024,ENG3,EQP-01
PART-A02,Flatness,2025/01/07 00:00,0.1975,VendorJP,L025,ENG3,EQP-04
PART-A02,Flatness,2025/01/07 06:00,0.1658,VendorJP,L026,ENG3,EQP-03
PART-A02,Flatness,2025/01/07 12:00,0.2012,VendorJP,L027,ENG2,EQP-03
PART-A02,Flatness,2025/01/07 18:00,0.2272,VendorJP,L028,ENG2,EQP-03
PART-A02,Flatness,2025/01/08 00:00,0.1528,VendorJP,L029,ENG2,EQP-04
PART-A02,Flatness,2025/01/08 06:00,0.2197,VendorJP,L030,ENG2,EQP-04
PART-A02,Flatness,2025/01/08 12:00,0.2478,VendorJP,L031,ENG1,EQP-01
PART-A02,Flatness,2025/01/08 18:00,0.221,VendorJP,L032,ENG1,EQP-02
PART-A02,Flatness,2025/01/09 00:00,0.2238,VendorJP,L033,ENG1,EQP-04
PART-A02,Flatness,2025/01/09 06:00,0.2005,VendorJP,L034,ENG3,EQP-04
PART-A02,Flatness,2025/01/09 12:00,0.1967,VendorJP,L035,ENG1,EQP-02
PART-A02,Flatness,2025/01/09 18:00,0.2141,VendorJP,L036,ENG2,EQP-04
PART-A02,Flatness,2025/01/10 00:00,0.1786,VendorJP,L037,ENG1,EQP-02
PART-A02,Flatness,2025/01/10 06:00,0.1928,VendorJP,L038,ENG2,EQP-01
PART-A02,Flatness,2025/01/10 12:00,0.2043,VendorJP,L039,ENG1,EQP-04
PART-A02,Flatness,2025/01/10 18:00,0.2366,VendorJP,L040,ENG3,EQP-03
PART-A02,Flatness,2025/01/11 00:00,0.1871,VendorJP,L041,ENG1,EQP-01
PART-A02,Flatness,2025/01/11 06:00,0.1761,VendorJP,L042,ENG3,EQP-02
PART-A02,Flatness,2025/01/11 12:00,0.2259,VendorJP,L043,ENG2,EQP-03
PART-A02,Flatness,2025/01/11 18:00,0.2055,VendorJP,L044,ENG1,EQP-01
PART-A02,Flatness,2025/01/12 00:00,0.1894,VendorJP,L045,ENG2,EQP-01
PART-A02,Flatness,2025/01/12 06:00,0.1705,VendorJP,L046,ENG2,EQP-04
PART-A02,Flatness,2025/01/12 12:00,0.195,VendorJP,L047,ENG2,EQP-04
PART-A02,Flatness,2025/01/12 18:00,0.2138,VendorJP,L048,ENG1,EQP-03
PART-A02,Flatness,2025/01/13 00:00,0.2153,VendorJP,L049,ENG3,EQP-02
PART-A02,Flatness,2025/01/13 06:00,0.2126,VendorJP,L050,ENG1,EQP-04
PART-A02,Flatness,2025/01/13 12:00,0.2272,VendorJP,L051,ENG3,EQP-04
PART-A02,Flatness,2025/01/13 18:00,0.1872,VendorJP,L052,ENG3,EQP-02
PART-A02,Flatness,2025/01/14 00:00,0.2007,VendorJP,L053,ENG3,EQP-04
PART-A02,Flatness,2025/01/14 06:00,0.2125,VendorJP,L054,ENG1,EQP-04
PART-A02,Flatness,2025/01/14 12:00,0.2178,VendorJP,L055,ENG1,EQP-04
PART-A02,Flatness,2025/01/14 18:00,0.1677,VendorJP,L056,ENG3,EQP-02
PART-A02,Flatness,2025/01/15 00:00,0.2199,VendorJP,L057,ENG3,EQP-04
PART-A02,Flatness,2025/01/15 06:00,0.1925,VendorJP,L058,ENG2,EQP-04
PART-A02,Flatness,2025/01/15 12:00,0.1888,VendorJP,L059,ENG1,EQP-04
PART-A02,Flatness,2025/01/15 18:00,0.1724,VendorJP,L060,ENG2,EQP-02
PART-A02,Flatness,2025/01/01 00:00,0.191,VendorKR,L001,ENG3,EQP-04
PART-A02,Flatness,2025/01/01 06:00,0.2233,VendorKR,L002,ENG3,EQP-02
PART-A02,Flatness,2025/01/01 12:00,0.2103,VendorKR,L003,ENG2,EQP-04
PART-A02,Flatness,2025/01/01 18:00,0.1732,VendorKR,L004,ENG3,EQP-03
PART-A02,Flatness,2025/01/02 00:00,0.1822,VendorKR,L005,ENG1,EQP-04
PART-A02,Flatness,2025/01/02 06:00,0.227,VendorKR,L006,ENG1,EQP-03
PART-A02,Flatness,2025/01/02 12:00,0.1829,VendorKR,L007,ENG2,EQP-01
PART-A02,Flatness,2025/01/02 18:00,0.2186,VendorKR,L008,ENG2,EQP-04
PART-A02,Flatness,2025/01/03 00:00,0.2243,VendorKR,L009,ENG3,EQP-01
PART-A02,Flatness,2025/01/03 06:00,0.1856,VendorKR,L010,ENG1,EQP-02
PART-A02,Flatness,2025/01/03 12:00,0.2132,VendorKR,L011,ENG2,EQP-01
PART-A02,Flatness,2025/01/03 18:00,0.1768,VendorKR,L012,ENG1,EQP-01
PART-A02,Flatness,2025/01/04 00:00,0.1899,VendorKR,L013,ENG3,EQP-01
PART-A02,Flatness,2025/01/04 06:00,0.223,VendorKR,L014,ENG3,EQP-01
PART-A02,Flatness,2025/01/04 12:00,0.218,VendorKR,L015,ENG1,EQP-01
PART-A02,Flatness,2025/01/04 18:00,0.1969,VendorKR,L016,ENG1,EQP-01
PART-A02,Flatness,2025/01/05 00:00,0.2118,VendorKR,L017,ENG2,EQP-02
PART-A02,Flatness,2025/01/05 06:00,0.2136,VendorKR,L018,ENG1,EQP-02
PART-A02,Flatness,2025/01/05 12:00,0.1706,VendorKR,L019,ENG3,EQP-02
PART-A02,Flatness,2025/01/05 18:00,0.2066,VendorKR,L020,ENG1,EQP-04
PART-A02,Flatness,2025/01/06 00:00,0.1907,VendorKR,L021,ENG2,EQP-04
PART-A02,Flatness,2025/01/06 06:00,0.1997,VendorKR,L022,ENG2,EQP-02
PART-A02,Flatness,2025/01/06 12:00,0.1808,VendorKR,L023,ENG1,EQP-04
PART-A02,Flatness,2025/01/06 18:00,0.206,VendorKR,L024,ENG2,EQP-01
PART-A02,Flatness,2025/01/07 00:00,0.2364,VendorKR,L025,ENG1,EQP-02
PART-A02,Flatness,2025/01/07 06:00,0.1824,VendorKR,L026,ENG1,EQP-02
PART-A02,Flatness,2025/01/07 12:00,0.1791,VendorKR,L027,ENG3,EQP-03
PART-A02,Flatness,2025/01/07 18:00,0.2208,VendorKR,L028,ENG2,EQP-04
PART-A02,Flatness,2025/01/08 00:00,0.2351,VendorKR,L029,ENG2,EQP-04
PART-A02,Flatness,2025/01/08 06:00,0.2009,VendorKR,L030,ENG2,EQP-02
PART-A02,Flatness,2025/01/08 12:00,0.187,VendorKR,L031,ENG1,EQP-02
PART-A02,Flatness,2025/01/08 18:00,0.206,VendorKR,L032,ENG3,EQP-04
PART-A02,Flatness,2025/01/09 00:00,0.1606,VendorKR,L033,ENG2,EQP-03
PART-A02,Flatness,2025/01/09 06:00,0.2169,VendorKR,L034,ENG3,EQP-03
PART-A02,Flatness,2025/01/09 12:00,0.1993,VendorKR,L035,ENG2,EQP-02
PART-A02,Flatness,2025/01/09 18:00,0.1983,VendorKR,L036,ENG2,EQP-04
PART-A02,Flatness,2025/01/10 00:00,0.2028,VendorKR,L037,ENG2,EQP-04
PART-A02,Flatness,2025/01/10 06:00,0.2022,VendorKR,L038,ENG2,EQP-01
PART-A02,Flatness,2025/01/10 12:00,0.2196,VendorKR,L039,ENG1,EQP-01
PART-A02,Flatness,2025/01/10 18:00,0.2343,VendorKR,L040,ENG1,EQP-01
PART-A02,Flatness,2025/01/11 00:00,0.2188,VendorKR,L041,ENG1,EQP-02
PART-A02,Flatness,2025/01/11 06:00,0.2074,VendorKR,L042,ENG2,EQP-03
PART-A02,Flatness,2025/01/11 12:00,0.1817,VendorKR,L043,ENG3,EQP-04
PART-A02,Flatness,2025/01/11 18:00,0.2064,VendorKR,L044,ENG3,EQP-04
PART-A02,Flatness,2025/01/12 00:00,0.1901,VendorKR,L045,ENG2,EQP-01
PART-A02,Flatness,2025/01/12 06:00,0.1781,VendorKR,L046,ENG1,EQP-02
PART-A02,Flatness,2025/01/12 12:00,0.2,VendorKR,L047,ENG2,EQP-04
PART-A02,Flatness,2025/01/12 18:00,0.2099,VendorKR,L048,ENG3,EQP-02
PART-A02,Flatness,2025/01/13 00:00,0.1911,VendorKR,L049,ENG2,EQP-03
PART-A02,Flatness,2025/01/13 06:00,0.2239,VendorKR,L050,ENG3,EQP-01
PART-A02,Flatness,2025/01/13 12:00,0.2045,VendorKR,L051,ENG3,EQP-01
PART-A02,Flatness,2025/01/13 18:00,0.2204,VendorKR,L052,ENG1,EQP-04
PART-A02,Flatness,2025/01/14 00:00,0.2331,VendorKR,L053,ENG2,EQP-01
PART-A02,Flatness,2025/01/14 06:00,0.2074,VendorKR,L054,ENG1,EQP-02
PART-A02,Flatness,2025/01/14 12:00,0.2073,VendorKR,L055,ENG1,EQP-03
PART-A02,Flatness,2025/01/14 18:00,0.2196,VendorKR,L056,ENG3,EQP-03
PART-A02,Flatness,2025/01/15 00:00,0.2058,VendorKR,L057,ENG3,EQP-01
PART-A02,Flatness,2025/01/15 06:00,0.2365,VendorKR,L058,ENG1,EQP-01
PART-A02,Flatness,2025/01/15 12:00,0.192,VendorKR,L059,ENG1,EQP-04
PART-A02,Flatness,2025/01/15 18:00,0.2495,VendorKR,L060,ENG3,EQP-01
