GroupName,ChartName,point_time,point_val,Matching,Lot No,Inspector,Equipment
PART-A01,Thickness,2025/01/07 00:00,120.6894,VendorTW,L025,ENG3,EQP-04
PART-A01,Thickness,2025/01/07 06:00,117.2273,VendorTW,L026,ENG3,EQP-02
PART-A01,Thickness,2025/01/07 12:00,114.1012,VendorTW,L027,ENG2,EQP-04
PART-A01,Thickness,2025/01/07 18:00,118.9946,VendorTW,L028,ENG1,EQP-01
PART-A01,Thickness,2025/01/08 00:00,114.3003,VendorTW,L029,ENG1,EQP-01
PART-A01,Thickness,2025/01/08 06:00,119.4527,VendorTW,L030,ENG1,EQP-04
PART-A01,Thickness,2025/01/08 12:00,117.7957,VendorTW,L031,ENG1,EQP-01
PART-A01,Thickness,2025/01/08 18:00,119.0902,VendorTW,L032,ENG3,EQP-01
PART-A01,Thickness,2025/01/09 00:00,118.6502,VendorTW,L033,ENG3,EQP-04
PART-A01,Thickness,2025/01/09 06:00,124.3417,VendorTW,L034,ENG1,EQP-01
PART-A01,Thickness,2025/01/09 12:00,127.5241,VendorTW,L035,ENG1,EQP-02
PART-A01,Thickness,2025/01/09 18:00,123.8076,VendorTW,L036,ENG1,EQP-04
PART-A01,Thickness,2025/01/10 00:00,115.5008,VendorTW,L037,ENG2,EQP-01
PART-A01,Thickness,2025/01/10 06:00,118.2198,VendorTW,L038,ENG1,EQP-03
PART-A01,Thickness,2025/01/10 12:00,115.1881,VendorTW,L039,ENG1,EQP-04
PART-A01,Thickness,2025/01/10 18:00,118.8123,VendorTW,L040,ENG2,EQP-03
PART-A01,Thickness,2025/01/11 00:00,120.1853,VendorTW,L041,ENG2,EQP-01
PART-A01,Thickness,2025/01/11 06:00,116.6772,VendorTW,L042,ENG2,EQP-03
PART-A01,Thickness,2025/01/11 12:00,121.9368,VendorTW,L043,ENG3,EQP-03
PART-A01,Thickness,2025/01/11 18:00,120.3021,VendorTW,L044,ENG3,EQP-01
PART-A01,Thickness,2025/01/12 00:00,119.4701,VendorTW,L045,ENG3,EQP-02
PART-A01,Thickness,2025/01/12 06:00,119.2804,VendorTW,L046,ENG3,EQP-01
PART-A01,Thickness,2025/01/12 12:00,118.8906,VendorTW,L047,ENG1,EQP-04
PART-A01,Thickness,2025/01/12 18:00,118.3969,VendorTW,L048,ENG2,EQP-02
PART-A01,Thickness,2025/01/13 00:00,116.431,VendorTW,L049,ENG3,EQP-03
PART-A01,Thickness,2025/01/13 06:00,117.462,VendorTW,L050,ENG3,EQP-03
PART-A01,Thickness,2025/01/13 12:00,118.5405,VendorTW,L051,ENG1,EQP-02
PART-A01,Thickness,2025/01/13 18:00,121.1373,VendorTW,L052,ENG3,EQP-01
PART-A01,Thickness,2025/01/14 00:00,118.4065,VendorTW,L053,ENG3,EQP-04
PART-A01,Thickness,2025/01/14 06:00,118.552,VendorTW,L054,ENG2,EQP-01
PART-A01,Thickness,2025/01/14 12:00,121.6924,VendorTW,L055,ENG1,EQP-03
PART-A01,Thickness,2025/01/14 18:00,120.8029,VendorTW,L056,ENG3,EQP-03
PART-A01,Thickness,2025/01/15 00:00,112.991,VendorTW,L057,ENG1,EQP-04
PART-A01,Thickness,2025/01/15 06:00,118.7529,VendorTW,L058,ENG3,EQP-03
PART-A01,Thickness,2025/01/15 12:00,118.7115,VendorTW,L059,ENG3,EQP-04
PART-A01,Thickness,2025/01/15 18:00,120.2612,VendorTW,L060,ENG2,EQP-03
PART-A01,Thickness,2025/01/01 00:00,118.3345,VendorJP,L001,ENG2,EQP-01
PART-A01,Thickness,2025/01/01 06:00,117.3627,VendorJP,L002,ENG3,EQP-01
PART-A01,Thickness,2025/01/01 12:00,117.311,VendorJP,L003,ENG2,EQP-04
PART-A01,Thickness,2025/01/01 18:00,117.6271,VendorJP,L004,ENG2,EQP-03
PART-A01,Thickness,2025/01/02 00:00,118.7561,VendorJP,L005,ENG1,EQP-02
PART-A01,Thickness,2025/01/02 06:00,122.6369,VendorJP,L006,ENG3,EQP-04
PART-A01,Thickness,2025/01/02 12:00,123.6688,VendorJP,L007,ENG3,EQP-01
PART-A01,Thickness,2025/01/02 18:00,120.5423,VendorJP,L008,ENG2,EQP-03
PART-A01,Thickness,2025/01/03 00:00,122.8735,VendorJP,L009,ENG1,EQP-02
PART-A01,Thickness,2025/01/03 06:00,125.468,VendorJP,L010,ENG2,EQP-03
PART-A01,Thickness,2025/01/03 12:00,119.6701,VendorJP,L011,ENG2,EQP-02
PART-A01,Thickness,2025/01/03 18:00,123.1928,VendorJP,L012,ENG3,EQP-01
PART-A01,Thickness,2025/01/04 00:00,118.8392,VendorJP,L013,ENG1,EQP-02
PART-A01,Thickness,2025/01/04 06:00,114.6612,VendorJP,L014,ENG3,EQP-04
PART-A01,Thickness,2025/01/04 12:00,117.7372,VendorJP,L015,ENG1,EQP-01
PART-A01,Thickness,2025/01/04 18:00,116.3493,VendorJP,L016,ENG3,EQP-03
PART-A01,Thickness,2025/01/05 00:00,125.6505,VendorJP,L017,ENG1,EQP-02
PART-A01,Thickness,2025/01/05 06:00,113.2544,VendorJP,L018,ENG3,EQP-03
PART-A01,Thickness,2025/01/05 12:00,118.9393,VendorJP,L019,ENG3,EQP-03
PART-A01,Thickness,2025/01/05 18:00,120.5865,VendorJP,L020,ENG3,EQP-02
PART-A01,Thickness,2025/01/06 00:00,118.8021,VendorJP,L021,ENG1,EQP-02
PART-A01,Thickness,2025/01/06 06:00,118.9721,VendorJP,L022,ENG1,EQP-03
PART-A01,Thickness,2025/01/06 12:00,120.3973,VendorJP,L023,ENG2,EQP-04
PART-A01,Thickness,2025/01/06 18:00,123.0851,VendorJP,L024,ENG3,EQP-04
PART-A01,Thickness,2025/01/07 00:00,123.5448,VendorJP,L025,ENG3,EQP-04
PART-A01,Thickness,2025/01/07 06:00,119.6384,VendorJP,L026,ENG3,EQP-01
PART-A01,Thickness,2025/01/07 12:00,117.1325,VendorJP,L027,ENG2,EQP-02
PART-A01,Thickness,2025/01/07 18:00,117.6812,VendorJP,L028,ENG1,EQP-01
PART-A01,Thickness,2025/01/08 00:00,116.4327,VendorJP,L029,ENG2,EQP-02
PART-A01,Thickness,2025/01/08 06:00,121.934,VendorJP,L030,ENG1,EQP-01
PART-A01,Thickness,2025/01/08 12:00,128.8757,VendorJP,L031,ENG2,EQP-02
PART-A01,Thickness,2025/01/08 18:00,114.7082,VendorJP,L032,ENG2,EQP-01
PART-A01,Thickness,2025/01/09 00:00,119.4333,VendorJP,L033,ENG2,EQP-02
PART-A01,Thickness,2025/01/09 06:00,119.1673,VendorJP,L034,ENG2,EQP-03
PART-A01,Thickness,2025/01/09 12:00,121.5508,VendorJP,L035,ENG3,EQP-04
PART-A01,Thickness,2025/01/09 18:00,121.521,VendorJP,L036,ENG2,EQP-02
PART-A01,Thickness,2025/01/10 00:00,123.2068,VendorJP,L037,ENG3,EQP-01
PART-A01,Thickness,2025/01/10 06:00,121.4216,VendorJP,L038,ENG2,EQP-03
PART-A01,Thickness,2025/01/10 12:00,124.5386,VendorJP,L039,ENG2,EQP-02
PART-A01,Thickness,2025/01/10 18:00,117.3229,VendorJP,L040,ENG1,EQP-02
PART-A01,Thickness,2025/01/11 00:00,119.9212,VendorJP,L041,ENG1,EQP-02
PART-A01,Thickness,2025/01/11 06:00,120.5283,VendorJP,L042,ENG1,EQP-03
PART-A01,Thickness,2025/01/11 12:00,121.144,VendorJP,L043,ENG2,EQP-03
PART-A01,Thickness,2025/01/11 18:00,118.7698,VendorJP,L044,ENG2,EQP-01
PART-A01,Thickness,2025/01/12 00:00,124.1659,VendorJP,L045,ENG2,EQP-03
PART-A01,Thickness,2025/01/12 06:00,119.517,VendorJP,L046,ENG3,EQP-04
PART-A01,Thickness,2025/01/12 12:00,118.6413,VendorJP,L047,ENG1,EQP-01
PART-A01,Thickness,2025/01/12 18:00,121.9319,VendorJP,L048,ENG3,EQP-01
PART-A01,Thickness,2025/01/13 00:00,118.2743,VendorJP,L049,ENG2,EQP-02
PART-A01,Thickness,2025/01/13 06:00,122.3511,VendorJP,L050,ENG3,EQP-03
PART-A01,Thickness,2025/01/13 12:00,123.3493,VendorJP,L051,ENG2,EQP-01
PART-A01,Thickness,2025/01/13 18:00,116.5541,VendorJP,L052,ENG2,EQP-04
PART-A01,Thickness,2025/01/14 00:00,122.113,VendorJP,L053,ENG2,EQP-04
PART-A01,Thickness,2025/01/14 06:00,123.1365,VendorJP,L054,ENG2,EQP-02
PART-A01,Thickness,2025/01/14 12:00,118.1332,VendorJP,L055,ENG1,EQP-03
PART-A01,Thickness,2025/01/14 18:00,119.3741,VendorJP,L056,ENG2,EQP-03
PART-A01,Thickness,2025/01/15 00:00,119.0918,VendorJP,L057,ENG1,EQP-02
PART-A01,Thickness,2025/01/15 06:00,122.1198,VendorJP,L058,ENG2,EQP-03
PART-A01,Thickness,2025/01/15 12:00,113.769,VendorJP,L059,ENG2,EQP-02
PART-A01,Thickness,2025/01/15 18:00,118.528,VendorJP,L060,ENG1,EQP-01
PART-A01,Thickness,2025/01/01 00:00,116.8181,VendorKR,L001,ENG1,EQP-01
PART-A01,Thickness,2025/01/01 06:00,123.8371,VendorKR,L002,ENG3,EQP-03
PART-A01,Thickness,2025/01/01 12:00,120.6385,VendorKR,L003,ENG1,EQP-01
PART-A01,Thickness,2025/01/01 18:00,127.387,VendorKR,L004,ENG1,EQP-01
PART-A01,Thickness,2025/01/02 00:00,122.1886,VendorKR,L005,ENG2,EQP-03
PART-A01,Thickness,2025/01/02 06:00,123.1371,VendorKR,L006,ENG3,EQP-04
PART-A01,Thickness,2025/01/02 12:00,119.0611,VendorKR,L007,ENG3,EQP-02
PART-A01,Thickness,2025/01/02 18:00,126.2289,VendorKR,L008,ENG1,EQP-04
PART-A01,Thickness,2025/01/03 00:00,124.8907,VendorKR,L009,ENG2,EQP-03
PART-A01,Thickness,2025/01/03 06:00,119.7081,VendorKR,L010,ENG1,EQP-04
PART-A01,Thickness,2025/01/03 12:00,123.1867,VendorKR,L011,ENG3,EQP-01
PART-A01,Thickness,2025/01/03 18:00,121.0879,VendorKR,L012,ENG2,EQP-01
PART-A01,Thickness,2025/01/04 00:00,118.6992,VendorKR,L013,ENG3,EQP-03
PART-A01,Thickness,2025/01/04 06:00,118.851,VendorKR,L014,ENG2,EQP-04
PART-A01,Thickness,2025/01/04 12:00,120.0368,VendorKR,L015,ENG3,EQP-03
PART-A01,Thickness,2025/01/04 18:00,119.5776,VendorKR,L016,ENG3,EQP-03
PART-A01,Thickness,2025/01/05 00:00,115.5045,VendorKR,L017,ENG3,EQP-01
PART-A01,Thickness,2025/01/05 06:00,120.7143,VendorKR,L018,ENG1,EQP-02
PART-A01,Thickness,2025/01/05 12:00,121.5267,VendorKR,L019,ENG2,EQP-04
PART-A01,Thickness,2025/01/05 18:00,122.857,VendorKR,L020,ENG3,EQP-02
PART-A01,Thickness,2025/01/06 00:00,119.4743,VendorKR,L021,ENG3,EQP-01
PART-A01,Thickness,2025/01/06 06:00,121.632,VendorKR,L022,ENG1,EQP-03
PART-A01,Thickness,2025/01/06 12:00,118.6909,VendorKR,L023,ENG1,EQP-02
PART-A01,Thickness,2025/01/06 18:00,118.8001,VendorKR,L024,ENG3,EQP-02
PART-A01,Thickness,2025/01/07 00:00,121.5998,VendorKR,L025,ENG3,EQP-01
PART-A01,Thickness,2025/01/07 06:00,119.0508,VendorKR,L026,ENG2,EQP-02
PART-A01,Thickness,2025/01/07 12:00,119.3367,VendorKR,L027,ENG1,EQP-02
PART-A01,Thickness,2025/01/07 18:00,116.1982,VendorKR,L028,ENG1,EQP-02
PART-A01,Thickness,2025/01/08 00:00,122.1986,VendorKR,L029,ENG3,EQP-04
PART-A01,Thickness,2025/01/08 06:00,121.0392,VendorKR,L030,ENG1,EQP-03
PART-A01,Thickness,2025/01/08 12:00,125.566,VendorKR,L031,ENG2,EQP-01
PART-A01,Thickness,2025/01/08 18:00,116.938,VendorKR,L032,ENG2,EQP-01
PART-A01,Thickness,2025/01/09 00:00,120.0882,VendorKR,L033,ENG1,EQP-02
PART-A01,Thickness,2025/01/09 06:00,119.3209,VendorKR,L034,ENG1,EQP-03
PART-A01,Thickness,2025/01/09 12:00,126.2653,VendorKR,L035,ENG1,EQP-02
PART-A01,Thickness,2025/01/09 18:00,124.6905,VendorKR,L036,ENG3,EQP-02
PART-A01,Thickness,2025/01/10 00:00,124.7698,VendorKR,L037,ENG2,EQP-01
PART-A01,Thickness,2025/01/10 06:00,122.3023,VendorKR,L038,ENG1,EQP-01
PART-A01,Thickness,2025/01/10 12:00,119.0211,VendorKR,L039,ENG1,EQP-02
PART-A01,Thickness,2025/01/10 18:00,122.1074,VendorKR,L040,ENG2,EQP-02
PART-A01,Thickness,2025/01/11 00:00,126.4673,VendorKR,L041,ENG2,EQP-03
PART-A01,Thickness,2025/01/11 06:00,122.5029,VendorKR,L042,ENG3,EQP-03
PART-A01,Thickness,2025/01/11 12:00,124.1677,VendorKR,L043,ENG1,EQP-02
PART-A01,Thickness,2025/01/11 18:00,127.049,VendorKR,L044,ENG2,EQP-02
PART-A01,Thickness,2025/01/12 00:00,123.1092,VendorKR,L045,ENG3,EQP-04
PART-A01,Thickness,2025/01/12 06:00,122.1905,VendorKR,L046,ENG3,EQP-04
PART-A01,Thickness,2025/01/12 12:00,119.9375,VendorKR,L047,ENG3,EQP-01
PART-A01,Thickness,2025/01/12 18:00,122.6043,VendorKR,L048,ENG3,EQP-01
PART-A01,Thickness,2025/01/13 00:00,121.8844,VendorKR,L049,ENG3,EQP-02
PART-A01,Thickness,2025/01/13 06:00,115.0894,VendorKR,L050,ENG1,EQP-02
PART-A01,Thickness,2025/01/13 12:00,118.4683,VendorKR,L051,ENG3,EQP-01
PART-A01,Thickness,2025/01/13 18:00,124.9469,VendorKR,L052,ENG1,EQP-02
PART-A01,Thickness,2025/01/14 00:00,116.7384,VendorKR,L053,ENG3,EQP-01
PART-A01,Thickness,2025/01/14 06:00,124.6067,VendorKR,L054,ENG3,EQP-04
PART-A01,Thickness,2025/01/14 12:00,118.3913,VendorKR,L055,ENG1,EQP-03
PART-A01,Thickness,2025/01/14 18:00,122.5213,VendorKR,L056,ENG3,EQP-04
PART-A01,Thickness,2025/01/15 00:00,124.3371,VendorKR,L057,ENG3,EQP-02
PART-A01,Thickness,2025/01/15 06:00,125.7295,VendorKR,L058,ENG1,EQP-04
PART-A01,Thickness,2025/01/15 12:00,121.8959,VendorKR,L059,ENG2,EQP-01
PART-A01,Thickness,2025/01/15 18:00,120.0874,VendorKR,L060,ENG2,EQP-04
