GroupName,ChartName,point_time,point_val,Matching,Lot No,Inspector,Equipment
PART-A02,Thickness,2025/01/13 00:00,116.5568,VendorTW,L049,ENG3,EQP-03
PART-A02,Thickness,2025/01/13 06:00,114.0183,VendorTW,L050,ENG1,EQP-03
PART-A02,Thickness,2025/01/13 12:00,115.6641,VendorTW,L051,ENG3,EQP-01
PART-A02,Thickness,2025/01/13 18:00,114.3108,VendorTW,L052,ENG2,EQP-04
PART-A02,Thickness,2025/01/14 00:00,119.4853,VendorTW,L053,ENG3,EQP-03
PART-A02,Thickness,2025/01/14 06:00,120.2015,VendorTW,L054,ENG1,EQP-03
PART-A02,Thickness,2025/01/14 12:00,120.4085,VendorTW,L055,ENG2,EQP-03
PART-A02,Thickness,2025/01/14 18:00,120.5453,VendorTW,L056,ENG2,EQP-04
PART-A02,Thickness,2025/01/15 00:00,120.1451,VendorTW,L057,ENG2,EQP-02
PART-A02,Thickness,2025/01/15 06:00,119.9346,VendorTW,L058,ENG2,EQP-01
PART-A02,Thickness,2025/01/15 12:00,119.3271,VendorTW,L059,ENG1,EQP-03
PART-A02,Thickness,2025/01/15 18:00,117.8775,VendorTW,L060,ENG3,EQP-03
PART-A02,Thickness,2025/01/01 00:00,120.5207,VendorJP,L001,ENG2,EQP-04
PART-A02,Thickness,2025/01/01 06:00,121.3476,VendorJP,L002,ENG3,EQP-02
PART-A02,Thickness,2025/01/01 12:00,121.118,VendorJP,L003,ENG1,EQP-04
PART-A02,Thickness,2025/01/01 18:00,120.658,VendorJP,L004,ENG3,EQP-01
PART-A02,Thickness,2025/01/02 00:00,119.7724,VendorJP,L005,ENG2,EQP-01
PART-A02,Thickness,2025/01/02 06:00,124.9082,VendorJP,L006,ENG2,EQP-03
PART-A02,Thickness,2025/01/02 12:00,118.101,VendorJP,L007,ENG3,EQP-03
PART-A02,Thickness,2025/01/02 18:00,123.3743,VendorJP,L008,ENG3,EQP-02
PART-A02,Thickness,2025/01/03 00:00,119.8179,VendorJP,L009,ENG2,EQP-01
PART-A02,Thickness,2025/01/03 06:00,121.4722,VendorJP,L010,ENG2,EQP-01
PART-A02,Thickness,2025/01/03 12:00,117.7336,VendorJP,L011,ENG1,EQP-03
PART-A02,Thickness,2025/01/03 18:00,125.1346,VendorJP,L012,ENG2,EQP-02
PART-A02,Thickness,2025/01/04 00:00,121.102,VendorJP,L013,ENG3,EQP-02
PART-A02,Thickness,2025/01/04 06:00,117.4207,VendorJP,L014,ENG2,EQP-04
PART-A02,Thickness,2025/01/04 12:00,122.76,VendorJP,L015,ENG2,EQP-03
PART-A02,Thickness,2025/01/04 18:00,121.7477,VendorJP,L016,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 00:00,120.3843,VendorJP,L017,ENG3,EQP-04
PART-A02,Thickness,2025/01/05 06:00,121.6602,VendorJP,L018,ENG2,EQP-01
PART-A02,Thickness,2025/01/05 12:00,116.6835,VendorJP,L019,ENG2,EQP-04
PART-A02,Thickness,2025/01/05 18:00,117.8629,VendorJP,L020,ENG3,EQP-03
PART-A02,Thickness,2025/01/06 00:00,118.7216,VendorJP,L021,ENG2,EQP-01
PART-A02,Thickness,2025/01/06 06:00,121.5498,VendorJP,L022,ENG3,EQP-02
PART-A02,Thickness,2025/01/06 12:00,119.3677,VendorJP,L023,ENG2,EQP-01
PART-A02,Thickness,2025/01/06 18:00,119.3264,VendorJP,L024,ENG3,EQP-03
PART-A02,Thickness,2025/01/07 00:00,119.7001,VendorJP,L025,ENG3,EQP-02
PART-A02,Thickness,2025/01/07 06:00,122.6235,VendorJP,L026,ENG3,EQP-02
PART-A02,Thickness,2025/01/07 12:00,123.6907,VendorJP,L027,ENG2,EQP-02
PART-A02,Thickness,2025/01/07 18:00,121.2512,VendorJP,L028,ENG3,EQP-04
PART-A02,Thickness,2025/01/08 00:00,112.5223,VendorJP,L029,ENG1,EQP-01
PART-A02,Thickness,2025/01/08 06:00,119.8357,VendorJP,L030,ENG1,EQP-02
PART-A02,Thickness,2025/01/08 12:00,119.7243,VendorJP,L031,ENG3,EQP-03
PART-A02,Thickness,2025/01/08 18:00,121.7097,VendorJP,L032,ENG3,EQP-02
PART-A02,Thickness,2025/01/09 00:00,123.5424,VendorJP,L033,ENG1,EQP-01
PART-A02,Thickness,2025/01/09 06:00,119.1319,VendorJP,L034,ENG1,EQP-02
PART-A02,Thickness,2025/01/09 12:00,122.3466,VendorJP,L035,ENG2,EQP-04
PART-A02,Thickness,2025/01/09 18:00,120.6353,VendorJP,L036,ENG3,EQP-01
PART-A02,Thickness,2025/01/10 00:00,122.6965,VendorJP,L037,ENG2,EQP-02
PART-A02,Thickness,2025/01/10 06:00,118.9479,VendorJP,L038,ENG1,EQP-01
PART-A02,Thickness,2025/01/10 12:00,118.888,VendorJP,L039,ENG2,EQP-01
PART-A02,Thickness,2025/01/10 18:00,122.5496,VendorJP,L040,ENG1,EQP-04
PART-A02,Thickness,2025/01/11 00:00,119.3743,VendorJP,L041,ENG3,EQP-04
PART-A02,Thickness,2025/01/11 06:00,122.8844,VendorJP,L042,ENG1,EQP-01
PART-A02,Thickness,2025/01/11 12:00,122.7991,VendorJP,L043,ENG1,EQP-03
PART-A02,Thickness,2025/01/11 18:00,121.2012,VendorJP,L044,ENG1,EQP-02
PART-A02,Thickness,2025/01/12 00:00,114.4267,VendorJP,L045,ENG2,EQP-01
PART-A02,Thickness,2025/01/12 06:00,118.5281,VendorJP,L046,ENG3,EQP-03
PART-A02,Thickness,2025/01/12 12:00,116.8357,VendorJP,L047,ENG2,EQP-03
PART-A02,Thickness,2025/01/12 18:00,121.7504,VendorJP,L048,ENG3,EQP-02
PART-A02,Thickness,2025/01/13 00:00,124.9156,VendorJP,L049,ENG2,EQP-04
PART-A02,Thickness,2025/01/13 06:00,118.7731,VendorJP,L050,ENG2,EQP-01
PART-A02,Thickness,2025/01/13 12:00,115.6084,VendorJP,L051,ENG2,EQP-01
PART-A02,Thickness,2025/01/13 18:00,117.8097,VendorJP,L052,ENG2,EQP-02
PART-A02,Thickness,2025/01/14 00:00,123.0497,VendorJP,L053,ENG3,EQP-01
PART-A02,Thickness,2025/01/14 06:00,118.5809,VendorJP,L054,ENG3,EQP-01
PART-A02,Thickness,2025/01/14 12:00,119.3462,VendorJP,L055,ENG1,EQP-03
PART-A02,Thickness,2025/01/14 18:00,112.0511,VendorJP,L056,ENG3,EQP-02
PART-A02,Thickness,2025/01/15 00:00,116.1986,VendorJP,L057,ENG2,EQP-02
PART-A02,Thickness,2025/01/15 06:00,118.6556,VendorJP,L058,ENG2,EQP-01
PART-A02,Thickness,2025/01/15 12:00,118.8945,VendorJP,L059,ENG3,EQP-02
PART-A02,Thickness,2025/01/15 18:00,123.5336,VendorJP,L060,ENG2,EQP-02
PART-A02,Thickness,2025/01/01 00:00,120.2699,VendorKR,L001,ENG3,EQP-04
PART-A02,Thickness,2025/01/01 06:00,121.0602,VendorKR,L002,ENG1,EQP-01
PART-A02,Thickness,2025/01/01 12:00,121.0905,VendorKR,L003,ENG3,EQP-03
PART-A02,Thickness,2025/01/01 18:00,123.3471,VendorKR,L004,ENG2,EQP-04
PART-A02,Thickness,2025/01/02 00:00,114.6196,VendorKR,L005,ENG2,EQP-04
PART-A02,Thickness,2025/01/02 06:00,119.9106,VendorKR,L006,ENG3,EQP-04
PART-A02,Thickness,2025/01/02 12:00,121.9448,VendorKR,L007,ENG1,EQP-02
PART-A02,Thickness,2025/01/02 18:00,122.2811,VendorKR,L008,ENG3,EQP-04
PART-A02,Thickness,2025/01/03 00:00,124.9213,VendorKR,L009,ENG2,EQP-04
PART-A02,Thickness,2025/01/03 06:00,118.9901,VendorKR,L010,ENG1,EQP-01
PART-A02,Thickness,2025/01/03 12:00,128.451,VendorKR,L011,ENG1,EQP-01
PART-A02,Thickness,2025/01/03 18:00,121.5748,VendorKR,L012,ENG1,EQP-01
PART-A02,Thickness,2025/01/04 00:00,121.6107,VendorKR,L013,ENG2,EQP-04
PART-A02,Thickness,2025/01/04 06:00,124.9239,VendorKR,L014,ENG2,EQP-04
PART-A02,Thickness,2025/01/04 12:00,119.9109,VendorKR,L015,ENG3,EQP-03
PART-A02,Thickness,2025/01/04 18:00,116.3368,VendorKR,L016,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 00:00,120.552,VendorKR,L017,ENG3,EQP-01
PART-A02,Thickness,2025/01/05 06:00,123.2892,VendorKR,L018,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 12:00,122.7027,VendorKR,L019,ENG1,EQP-03
PART-A02,Thickness,2025/01/05 18:00,122.347,VendorKR,L020,ENG3,EQP-03
PART-A02,Thickness,2025/01/06 00:00,119.578,VendorKR,L021,ENG1,EQP-02
PART-A02,Thickness,2025/01/06 06:00,124.1174,VendorKR,L022,ENG1,EQP-01
PART-A02,Thickness,2025/01/06 12:00,120.0046,VendorKR,L023,ENG1,EQP-04
PART-A02,Thickness,2025/01/06 18:00,122.1333,VendorKR,L024,ENG2,EQP-02
PART-A02,Thickness,2025/01/07 00:00,114.3726,VendorKR,L025,ENG1,EQP-01
PART-A02,Thickness,2025/01/07 06:00,119.1152,VendorKR,L026,ENG2,EQP-03
PART-A02,Thickness,2025/01/07 12:00,122.8435,VendorKR,L027,ENG3,EQP-02
PART-A02,Thickness,2025/01/07 18:00,120.2422,VendorKR,L028,ENG2,EQP-01
PART-A02,Thickness,2025/01/08 00:00,125.9801,VendorKR,L029,ENG3,EQP-04
PART-A02,Thickness,2025/01/08 06:00,120.0776,VendorKR,L030,ENG1,EQP-04
PART-A02,Thickness,2025/01/08 12:00,123.1817,VendorKR,L031,ENG1,EQP-02
PART-A02,Thickness,2025/01/08 18:00,126.7945,VendorKR,L032,ENG2,EQP-03
PART-A02,Thickness,2025/01/09 00:00,121.6657,VendorKR,L033,ENG2,EQP-01
PART-A02,Thickness,2025/01/09 06:00,121.8198,VendorKR,L034,ENG2,EQP-02
PART-A02,Thickness,2025/01/09 12:00,120.0735,VendorKR,L035,ENG3,EQP-01
PART-A02,Thickness,2025/01/09 18:00,122.142,VendorKR,L036,ENG1,EQP-04
PART-A02,Thickness,2025/01/10 00:00,121.5427,VendorKR,L037,ENG1,EQP-04
PART-A02,Thickness,2025/01/10 06:00,121.8533,VendorKR,L038,ENG2,EQP-01
PART-A02,Thickness,2025/01/10 12:00,120.0235,VendorKR,L039,ENG2,EQP-01
PART-A02,Thickness,2025/01/10 18:00,122.7195,VendorKR,L040,ENG2,EQP-01
PART-A02,Thickness,2025/01/11 00:00,122.7864,VendorKR,L041,ENG2,EQP-03
PART-A02,Thickness,2025/01/11 06:00,120.4941,VendorKR,L042,ENG3,EQP-02
PART-A02,Thickness,2025/01/11 12:00,120.9647,VendorKR,L043,ENG1,EQP-02
PART-A02,Thickness,2025/01/11 18:00,119.1441,VendorKR,L044,ENG2,EQP-01
PART-A02,Thickness,2025/01/12 00:00,115.9015,VendorKR,L045,ENG3,EQP-02
PART-A02,Thickness,2025/01/12 06:00,120.2699,VendorKR,L046,ENG3,EQP-02
PART-A02,Thickness,2025/01/12 12:00,122.4826,VendorKR,L047,ENG3,EQP-03
PART-A02,Thickness,2025/01/12 18:00,126.8873,VendorKR,L048,ENG2,EQP-04
PART-A02,Thickness,2025/01/13 00:00,127.2886,VendorKR,L049,ENG3,EQP-01
PART-A02,Thickness,2025/01/13 06:00,119.8598,VendorKR,L050,ENG2,EQP-03
PART-A02,Thickness,2025/01/13 12:00,121.4706,VendorKR,L051,ENG3,EQP-02
PART-A02,Thickness,2025/01/13 18:00,124.6057,VendorKR,L052,ENG1,EQP-03
PART-A02,Thickness,2025/01/14 00:00,123.5301,VendorKR,L053,ENG1,EQP-01
PART-A02,Thickness,2025/01/14 06:00,123.542,VendorKR,L054,ENG3,EQP-03
PART-A02,Thickness,2025/01/14 12:00,119.3967,VendorKR,L055,ENG2,EQP-02
PART-A02,Thickness,2025/01/14 18:00,120.37,VendorKR,L056,ENG3,EQP-01
PART-A02,Thickness,2025/01/15 00:00,120.0328,VendorKR,L057,ENG1,EQP-04
PART-A02,Thickness,2025/01/15 06:00,120.1817,VendorKR,L058,ENG3,EQP-02
PART-A02,Thickness,2025/01/15 12:00,116.8529,VendorKR,L059,ENG3,EQP-01
PART-A02,Thickness,2025/01/15 18:00,122.0519,VendorKR,L060,ENG3,EQP-04
