GroupName,ChartName,point_time,point_val,Matching,Lot No,Inspector,Equipment
PART-A01,Hardness,2025/01/11 12:00,54.8055,VendorTW,L043,ENG1,EQP-01
PART-A01,Hardness,2025/01/11 18:00,54.1935,VendorTW,L044,ENG3,EQP-03
PART-A01,Hardness,2025/01/12 00:00,55.3921,VendorTW,L045,ENG1,EQP-03
PART-A01,Hardness,2025/01/12 06:00,52.9319,VendorTW,L046,ENG2,EQP-03
PART-A01,Hardness,2025/01/12 12:00,56.7251,VendorTW,L047,ENG3,EQP-01
PART-A01,Hardness,2025/01/12 18:00,55.2246,VendorTW,L048,ENG3,EQP-01
PART-A01,Hardness,2025/01/13 00:00,50.8126,VendorTW,L049,ENG1,EQP-03
PART-A01,Hardness,2025/01/13 06:00,53.6326,VendorTW,L050,ENG3,EQP-03
PART-A01,Hardness,2025/01/13 12:00,54.7722,VendorTW,L051,ENG3,EQP-04
PART-A01,Hardness,2025/01/13 18:00,55.2246,VendorTW,L052,ENG1,EQP-02
PART-A01,Hardness,2025/01/14 00:00,56.7856,VendorTW,L053,ENG3,EQP-03
PART-A01,Hardness,2025/01/14 06:00,54.7771,VendorTW,L054,ENG1,EQP-03
PART-A01,Hardness,2025/01/14 12:00,53.0655,VendorTW,L055,ENG3,EQP-02
PART-A01,Hardness,2025/01/14 18:00,55.8519,VendorTW,L056,ENG3,EQP-04
PART-A01,Hardness,2025/01/15 00:00,58.5266,VendorTW,L057,ENG2,EQP-04
PART-A01,Hardness,2025/01/15 06:00,58.66,VendorTW,L058,ENG3,EQP-03
PART-A01,Hardness,2025/01/15 12:00,55.962,VendorTW,L059,ENG3,EQP-04
PART-A01,Hardness,2025/01/15 18:00,56.5076,VendorTW,L060,ENG3,EQP-01
PART-A01,Hardness,2025/01/01 00:00,56.1859,VendorJP,L001,ENG3,EQP-01
PART-A01,Hardness,2025/01/01 06:00,52.3639,VendorJP,L002,ENG3,EQP-02
PART-A01,Hardness,2025/01/01 12:00,55.4087,VendorJP,L003,ENG2,EQP-01
PART-A01,Hardness,2025/01/01 18:00,52.1411,VendorJP,L004,ENG2,EQP-01
PART-A01,Hardness,2025/01/02 00:00,57.1025,VendorJP,L005,ENG2,EQP-01
PART-A01,Hardness,2025/01/02 06:00,56.1791,VendorJP,L006,ENG1,EQP-01
PART-A01,Hardness,2025/01/02 12:00,57.5507,VendorJP,L007,ENG2,EQP-03
PART-A01,Hardness,2025/01/02 18:00,54.5251,VendorJP,L008,ENG1,EQP-04
PART-A01,Hardness,2025/01/03 00:00,54.2352,VendorJP,L009,ENG1,EQP-01
PART-A01,Hardness,2025/01/03 06:00,55.128,VendorJP,L010,ENG2,EQP-01
PART-A01,Hardness,2025/01/03 12:00,57.5897,VendorJP,L011,ENG2,EQP-02
PART-A01,Hardness,2025/01/03 18:00,54.0655,VendorJP,L012,ENG1,EQP-03
PART-A01,Hardness,2025/01/04 00:00,55.2534,VendorJP,L013,ENG1,EQP-03
PART-A01,Hardness,2025/01/04 06:00,51.7933,VendorJP,L014,ENG1,EQP-01
PART-A01,Hardness,2025/01/04 12:00,51.8773,VendorJP,L015,ENG3,EQP-04
PART-A01,Hardness,2025/01/04 18:00,49.9298,VendorJP,L016,ENG3,EQP-04
PART-A01,Hardness,2025/01/05 00:00,55.0009,VendorJP,L017,ENG3,EQP-03
PART-A01,Hardness,2025/01/05 06:00,53.2934,VendorJP,L018,ENG3,EQP-02
PART-A01,Hardness,2025/01/05 12:00,53.9352,VendorJP,L019,ENG1,EQP-03
PART-A01,Hardness,2025/01/05 18:00,59.2564,VendorJP,L020,ENG1,EQP-03
PART-A01,Hardness,2025/01/06 00:00,58.0423,VendorJP,L021,ENG1,EQP-03
PART-A01,Hardness,2025/01/06 06:00,53.5299,VendorJP,L022,ENG1,EQP-02
PART-A01,Hardness,2025/01/06 12:00,54.0565,VendorJP,L023,ENG2,EQP-02
PART-A01,Hardness,2025/01/06 18:00,52.8,VendorJP,L024,ENG3,EQP-04
PART-A01,Hardness,2025/01/07 00:00,55.9296,VendorJP,L025,ENG3,EQP-03
PART-A01,Hardness,2025/01/07 06:00,54.4332,VendorJP,L026,ENG3,EQP-03
PART-A01,Hardness,2025/01/07 12:00,55.0924,VendorJP,L027,ENG1,EQP-03
PART-A01,Hardness,2025/01/07 18:00,49.9357,VendorJP,L028,ENG1,EQP-02
PART-A01,Hardness,2025/01/08 00:00,55.4759,VendorJP,L029,ENG1,EQP-01
PART-A01,Hardness,2025/01/08 06:00,53.1688,VendorJP,L030,ENG2,EQP-01
PART-A01,Hardness,2025/01/08 12:00,55.8723,VendorJP,L031,ENG2,EQP-01
PART-A01,Hardness,2025/01/08 18:00,55.0032,VendorJP,L032,ENG2,EQP-04
PART-A01,Hardness,2025/01/09 00:00,54.7652,VendorJP,L033,ENG3,EQP-01
PART-A01,Hardness,2025/01/09 06:00,51.5242,VendorJP,L034,ENG1,EQP-01
PART-A01,Hardness,2025/01/09 12:00,56.412,VendorJP,L035,ENG1,EQP-03
PART-A01,Hardness,2025/01/09 18:00,53.5597,VendorJP,L036,ENG3,EQP-03
PART-A01,Hardness,2025/01/10 00:00,51.8891,VendorJP,L037,ENG3,EQP-02
PART-A01,Hardness,2025/01/10 06:00,56.6815,VendorJP,L038,ENG1,EQP-04
PART-A01,Hardness,2025/01/10 12:00,53.6766,VendorJP,L039,ENG2,EQP-04
PART-A01,Hardness,2025/01/10 18:00,52.0282,VendorJP,L040,ENG1,EQP-04
PART-A01,Hardness,2025/01/11 00:00,55.2691,VendorJP,L041,ENG3,EQP-04
PART-A01,Hardness,2025/01/11 06:00,53.7653,VendorJP,L042,ENG2,EQP-03
PART-A01,Hardness,2025/01/11 12:00,55.3002,VendorJP,L043,ENG2,EQP-03
PART-A01,Hardness,2025/01/11 18:00,56.7562,VendorJP,L044,ENG2,EQP-02
PART-A01,Hardness,2025/01/12 00:00,54.6687,VendorJP,L045,ENG1,EQP-04
PART-A01,Hardness,2025/01/12 06:00,55.7978,VendorJP,L046,ENG2,EQP-02
PART-A01,Hardness,2025/01/12 12:00,53.6899,VendorJP,L047,ENG3,EQP-01
PART-A01,Hardness,2025/01/12 18:00,55.3835,VendorJP,L048,ENG1,EQP-03
PART-A01,Hardness,2025/01/13 00:00,58.3865,VendorJP,L049,ENG1,EQP-03
PART-A01,Hardness,2025/01/13 06:00,55.1843,VendorJP,L050,ENG3,EQP-03
PART-A01,Hardness,2025/01/13 12:00,54.5771,VendorJP,L051,ENG3,EQP-03
PART-A01,Hardness,2025/01/13 18:00,54.4296,VendorJP,L052,ENG2,EQP-04
PART-A01,Hardness,2025/01/14 00:00,53.5588,VendorJP,L053,ENG3,EQP-04
PART-A01,Hardness,2025/01/14 06:00,53.3375,VendorJP,L054,ENG1,EQP-03
PART-A01,Hardness,2025/01/14 12:00,54.5822,VendorJP,L055,ENG3,EQP-02
PART-A01,Hardness,2025/01/14 18:00,58.2746,VendorJP,L056,ENG3,EQP-03
PART-A01,Hardness,2025/01/15 00:00,57.2278,VendorJP,L057,ENG2,EQP-02
PART-A01,Hardness,2025/01/15 06:00,57.128,VendorJP,L058,ENG1,EQP-03
PART-A01,Hardness,2025/01/15 12:00,55.7508,VendorJP,L059,ENG1,EQP-01
PART-A01,Hardness,2025/01/15 18:00,52.2291,VendorJP,L060,ENG3,EQP-04
PART-A01,Hardness,2025/01/01 00:00,55.2243,VendorKR,L001,ENG2,EQP-02
PART-A01,Hardness,2025/01/01 06:00,61.4679,VendorKR,L002,ENG2,EQP-02
PART-A01,Hardness,2025/01/01 12:00,59.1835,VendorKR,L003,ENG2,EQP-01
PART-A01,Hardness,2025/01/01 18:00,58.2347,VendorKR,L004,ENG3,EQP-03
PART-A01,Hardness,2025/01/02 00:00,56.4104,VendorKR,L005,ENG1,EQP-02
PART-A01,Hardness,2025/01/02 06:00,57.2717,VendorKR,L006,ENG1,EQP-01
PART-A01,Hardness,2025/01/02 12:00,57.2971,VendorKR,L007,ENG3,EQP-04
PART-A01,Hardness,2025/01/02 18:00,55.715,VendorKR,L008,ENG3,EQP-04
PART-A01,Hardness,2025/01/03 00:00,54.8288,VendorKR,L009,ENG1,EQP-01
PART-A01,Hardness,2025/01/03 06:00,57.7955,VendorKR,L010,ENG3,EQP-01
PART-A01,Hardness,2025/01/03 12:00,56.2641,VendorKR,L011,ENG3,EQP-02
PART-A01,Hardness,2025/01/03 18:00,54.4377,VendorKR,L012,ENG1,EQP-02
PART-A01,Hardness,2025/01/04 00:00,54.6417,VendorKR,L013,ENG2,EQP-02
PART-A01,Hardness,2025/01/04 06:00,56.8409,VendorKR,L014,ENG3,EQP-03
PART-A01,Hardness,2025/01/04 12:00,55.9091,VendorKR,L015,ENG3,EQP-01
PART-A01,Hardness,2025/01/04 18:00,56.9354,VendorKR,L016,ENG1,EQP-04
PART-A01,Hardness,2025/01/05 00:00,55.3988,VendorKR,L017,ENG3,EQP-03
PART-A01,Hardness,2025/01/05 06:00,53.0258,VendorKR,L018,ENG1,EQP-03
PART-A01,Hardness,2025/01/05 12:00,55.9667,VendorKR,L019,ENG3,EQP-02
PART-A01,Hardness,2025/01/05 18:00,55.2894,VendorKR,L020,ENG1,EQP-04
PART-A01,Hardness,2025/01/06 00:00,58.4269,VendorKR,L021,ENG1,EQP-04
PART-A01,Hardness,2025/01/06 06:00,56.7213,VendorKR,L022,ENG3,EQP-04
PART-A01,Hardness,2025/01/06 12:00,55.6868,VendorKR,L023,ENG3,EQP-03
PART-A01,Hardness,2025/01/06 18:00,54.299,VendorKR,L024,ENG1,EQP-01
PART-A01,Hardness,2025/01/07 00:00,52.1624,VendorKR,L025,ENG2,EQP-01
PART-A01,Hardness,2025/01/07 06:00,57.625,VendorKR,L026,ENG3,EQP-03
PART-A01,Hardness,2025/01/07 12:00,57.9922,VendorKR,L027,ENG1,EQP-02
PART-A01,Hardness,2025/01/07 18:00,57.3363,VendorKR,L028,ENG1,EQP-03
PART-A01,Hardness,2025/01/08 00:00,53.9099,VendorKR,L029,ENG1,EQP-03
PART-A01,Hardness,2025/01/08 06:00,53.5648,VendorKR,L030,ENG3,EQP-01
PART-A01,Hardness,2025/01/08 12:00,50.9538,VendorKR,L031,ENG3,EQP-01
PART-A01,Hardness,2025/01/08 18:00,52.5616,VendorKR,L032,ENG3,EQP-04
PART-A01,Hardness,2025/01/09 00:00,54.806,VendorKR,L033,ENG3,EQP-04
PART-A01,Hardness,2025/01/09 06:00,55.699,VendorKR,L034,ENG1,EQP-03
PART-A01,Hardness,2025/01/09 12:00,54.8709,VendorKR,L035,ENG2,EQP-03
PART-A01,Hardness,2025/01/09 18:00,57.5523,VendorKR,L036,ENG1,EQP-01
PART-A01,Hardness,2025/01/10 00:00,56.6857,VendorKR,L037,ENG2,EQP-03
PART-A01,Hardness,2025/01/10 06:00,55.1028,VendorKR,L038,ENG3,EQP-03
PART-A01,Hardness,2025/01/10 12:00,56.6073,VendorKR,L039,ENG3,EQP-03
PART-A01,Hardness,2025/01/10 18:00,58.9401,VendorKR,L040,ENG2,EQP-01
PART-A01,Hardness,2025/01/11 00:00,53.7892,VendorKR,L041,ENG3,EQP-02
PART-A01,Hardness,2025/01/11 06:00,58.036,VendorKR,L042,ENG2,EQP-04
PART-A01,Hardness,2025/01/11 12:00,56.0924,VendorKR,L043,ENG1,EQP-01
PART-A01,Hardness,2025/01/11 18:00,56.3156,VendorKR,L044,ENG3,EQP-02
PART-A01,Hardness,2025/01/12 00:00,51.8617,VendorKR,L045,ENG2,EQP-01
PART-A01,Hardness,2025/01/12 06:00,53.7344,VendorKR,L046,ENG1,EQP-02
PART-A01,Hardness,2025/01/12 12:00,55.0301,VendorKR,L047,ENG1,EQP-04
PART-A01,Hardness,2025/01/12 18:00,55.4422,VendorKR,L048,ENG2,EQP-04
PART-A01,Hardness,2025/01/13 00:00,57.2341,VendorKR,L049,ENG1,EQP-04
PART-A01,Hardness,2025/01/13 06:00,55.0159,VendorKR,L050,ENG3,EQP-03
PART-A01,Hardness,2025/01/13 12:00,55.0256,VendorKR,L051,ENG3,EQP-02
PART-A01,Hardness,2025/01/13 18:00,57.0776,VendorKR,L052,ENG1,EQP-03
PART-A01,Hardness,2025/01/14 00:00,52.0358,VendorKR,L053,ENG1,EQP-03
PART-A01,Hardness,2025/01/14 06:00,53.0879,VendorKR,L054,ENG3,EQP-03
PART-A01,Hardness,2025/01/14 12:00,57.3758,VendorKR,L055,ENG1,EQP-03
PART-A01,Hardness,2025/01/14 18:00,54.2257,VendorKR,L056,ENG3,EQP-04
PART-A01,Hardness,2025/01/15 00:00,55.6649,VendorKR,L057,ENG3,EQP-02
PART-A01,Hardness,2025/01/15 06:00,55.071,VendorKR,L058,ENG3,EQP-02
PART-A01,Hardness,2025/01/15 12:00,53.5915,VendorKR,L059,ENG2,EQP-02
PART-A01,Hardness,2025/01/15 18:00,55.9024,VendorKR,L060,ENG1,EQP-02
